"ano,""id_aluno"",""id_escola"",""id_municipio"",""sigla_uf"",""serie"",""caderno"",""rede_codigo"",""rede"",""presenca"",""preenchimento_caderno"",""alfabetizado"",""proficiencia"",""peso_aluno"",""municipio_taxa_alfabetizacao"",""municipio_media_portugues"",""municipio_prop_nivel_0"",""municipio_prop_nivel_1"",""municipio_prop_nivel_2"",""municipio_prop_nivel_3"",""municipio_prop_nivel_4"",""municipio_prop_nivel_5"",""municipio_prop_nivel_6"",""municipio_prop_nivel_7"",""municipio_prop_nivel_8"",""uf_taxa_alfabetizacao"",""uf_media_portugues"",""uf_prop_nivel_0"",""uf_prop_nivel_1"",""uf_prop_nivel_2"",""uf_prop_nivel_3"",""uf_prop_nivel_4"",""uf_prop_nivel_5"",""uf_prop_nivel_6"",""uf_prop_nivel_7"",""uf_prop_nivel_8"",""meta_municipio_taxa_alfabetizacao"",""meta_municipio_nivel_alfabetizacao"",""meta_municipio_percentual_participacao"",""meta_municipio_2024"",""meta_municipio_2025"",""meta_municipio_2026"",""meta_municipio_2027"",""meta_municipio_2028"",""meta_municipio_2029"",""meta_municipio_2030"",""meta_uf_taxa_alfabetizacao"",""meta_uf_percentual_participacao"",""meta_uf_2024"",""meta_uf_2025"",""meta_uf_2026"",""meta_uf_2027"",""meta_uf_2028"",""meta_uf_2029"",""meta_uf_2030"",""meta_brasil_taxa_alfabetizacao"",""meta_brasil_percentual_participacao"",""meta_brasil_2024"",""meta_brasil_2025"",""meta_brasil_2026"",""meta_brasil_2027"",""meta_brasil_2028"",""meta_brasil_2029"",""meta_brasil_2030"""
"2024,""35395186"",""60026582"",""3550308"",""SP"",""2"",""2"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""62.67"",""755.5835"",""2.49"",""3.98"",""7.18"",""11.88"",""16.78"",""20.02"",""18.17"",""13.1"",""6.39"",""65.84"",""759.5751"",""2.07"",""3.37"",""6.48"",""11.11"",""16.05"",""19.8"",""19.24"",""14.53"",""7.37"",,,,,,,,,,,""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42055884"",""60034941"",""4209300"",""SC"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""55.85"",""742.15"",""4.82"",""7.36"",""2.79"",""13.22"",""21.84"",""27.74"",""14.22"",""6.89"",""1.12"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",""55.85"",""2"",""73.53"",""53.71"",""58.78"",""63.67"",""68.3"",""72.59"",""76.5"",""80.0"",""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42075732"",""60036309"",""4216602"",""SC"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""57.07"",""745.17"",""4.05"",""5.45"",""3.35"",""12.78"",""25.32"",""24.37"",""17.03"",""6.0"",""1.65"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43050056"",""60037655"",""4313409"",""RS"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""36.0"",""725.1424"",""4.96"",""10.29"",""16.87"",""17.38"",""19.56"",""15.66"",""10.12"",""3.68"",""1.48"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",""36.0"",""0"",""83.6"",""65.27"",""68.07"",""70.74"",""73.28"",""75.67"",""77.91"",""80.0"",""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13036676"",""60000907"",""1302603"",""AM"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""52.2"",""736.11"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""52.2"",""2"",""71.33"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""25007326"",""60011537"",""2507507"",""PB"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""46.71"",""736.0444"",,,,,,,,,,""50.92"",""741.4419"",,,,,,,,,,""46.7"",""1"",""85.79"",""52.13"",""57.49"",""62.69"",""67.61"",""72.16"",""76.3"",""80.0"",""51.12"",""88.22"",""55.9"",""60.5"",""65.0"",""69.2"",""73.2"",""76.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31057171"",""60021361"",""3131307"",""MG"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""64.66"",""754.7389"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""64.7"",""3"",""89.24"",""67.17"",""69.58"",""71.9"",""74.1"",""76.18"",""78.15"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41098759"",""60032273"",""4121000"",""PR"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""45.28"",""737.3223"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""45.3"",""1"",""91.57"",""50.89"",""56.48"",""61.91"",""67.06"",""71.83"",""76.16"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41135339"",""60034788"",""4106902"",""PR"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""70.41"",""753.0573"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""70.4"",""4"",""79.42"",""71.93"",""73.41"",""74.83"",""76.2"",""77.52"",""78.79"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33063977"",""60025406"",""3303500"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""33.42"",""717.94"",""7.01"",""13.38"",""15.95"",""10.7"",""26.56"",""18.94"",""6.39"",""0.93"",""0.14"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""33.42"",""0"",""81.91"",""40.13"",""47.44"",""54.87"",""62.08"",""68.8"",""74.81"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35264331"",""60027987"",""3518800"",""SP"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""44.19"",""733.0247"",""5.49"",""8.15"",""12.88"",""16.75"",""17.61"",""17.46"",""12.55"",""6.87"",""2.25"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""44.19"",""1"",""82.99"",""45.75"",""52.23"",""58.63"",""64.75"",""70.42"",""75.53"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35294942"",""60025900"",""3530607"",""SP"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""47.88"",""737.1761"",""5.64"",""7.63"",""12.08"",""14.15"",""17.35"",""17.17"",""14.16"",""8.52"",""3.3"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""47.88"",""1"",""89.74"",""52.01"",""57.39"",""62.61"",""67.55"",""72.13"",""76.29"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43088043"",""60038623"",""4318705"",""RS"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""37.2"",""726.1185"",""5.05"",""9.5"",""15.25"",""18.82"",""19.65"",""15.82"",""11.32"",""3.41"",""1.17"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",""37.2"",""0"",""71.7"",""60.83"",""64.51"",""68.04"",""71.36"",""74.48"",""77.36"",""80.0"",""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""32009082"",""60023110"",""3205309"",""ES"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""65.88"",""751.3438"",,,,,,,,,,""67.52"",""753.1398"",,,,,,,,,,""65.9"",""3"",""90.33"",""68.18"",""70.39"",""72.51"",""74.54"",""76.46"",""78.28"",""80.0"",""67.93"",""88.4"",""69.9"",""71.8"",""73.6"",""75.3"",""76.9"",""78.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""31031209"",""60018058"",""3106200"",""MG"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""68.58"",""754.17"",""1.76"",""3.32"",""6.7"",""8.57"",""17.39"",""30.26"",""22.65"",""7.52"",""1.83"",""71.45"",""757.41"",""1.73"",""3.25"",""6.02"",""7.66"",""15.82"",""29.92"",""23.84"",""8.94"",""2.8"",""68.58"",""3"",""83.08"",""61.33"",""64.91"",""68.34"",""71.58"",""74.61"",""77.42"",""80.0"",""72.07"",""88.85"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33018175"",""60025544"",""3301009"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""38.33"",""722.16"",""6.76"",""12.66"",""15.01"",""8.59"",""25.78"",""21.07"",""8.45"",""1.38"",""0.31"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""38.33"",""0"",""82.45"",""45.1"",""51.68"",""58.2"",""64.45"",""70.24"",""75.44"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33049535"",""60025710"",""3302858"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""35.09"",""721.74"",""5.33"",""9.11"",""19.98"",""9.44"",""28.06"",""20.26"",""6.97"",""0.7"",""0.15"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""35.09"",""0"",""83.93"",""44.32"",""51.02"",""57.69"",""64.09"",""70.02"",""75.35"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33095307"",""60023663"",""3306305"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""63.25"",""746.21"",""3.32"",""6.13"",""5.97"",""5.65"",""24.2"",""31.31"",""18.09"",""4.25"",""1.08"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""63.25"",""3"",""83.19"",""63.41"",""66.58"",""69.61"",""72.47"",""75.17"",""77.68"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35079391"",""60028746"",""3508405"",""SP"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""64.6"",""752.2666"",""4.47"",""3.61"",""6.58"",""9.82"",""18.3"",""22.18"",""19.12"",""10.87"",""5.05"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""64.6"",""3"",""90.64"",""54.18"",""59.16"",""63.96"",""68.5"",""72.71"",""76.55"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""50005051"",""60039712"",""5002704"",""MS"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""51.76"",""736.93"",""4.83"",""7.48"",""11.76"",""11.34"",""18.95"",""23.23"",""16.77"",""4.5"",""1.14"",""56.02"",""741.15"",""3.75"",""6.19"",""10.82"",""11.05"",""18.57"",""25.54"",""17.66"",""5.18"",""1.23"",""51.76"",""2"",""89.34"",""47.69"",""53.84"",""59.88"",""65.63"",""70.96"",""75.77"",""80.0"",""55.87"",""90.04"",""52.8"",""58.0"",""63.1"",""67.9"",""72.3"",""76.4"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15057699"",""60001750"",""1504422"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""57.34"",""740.0624"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""57.3"",""2"",""79.2"",""61.1"",""64.73"",""68.2"",""71.48"",""74.55"",""77.39"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""32005829"",""60023434"",""3205002"",""ES"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""59.07"",""744.0729"",,,,,,,,,,""67.52"",""753.1398"",,,,,,,,,,""59.1"",""2"",""84.74"",""62.54"",""65.88"",""69.08"",""72.1"",""74.93"",""77.57"",""80.0"",""67.93"",""88.4"",""69.9"",""71.8"",""73.6"",""75.3"",""76.9"",""78.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42018049"",""60036658"",""4203204"",""SC"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""50.54"",""737.6989"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""51028750"",""60041161"",""5100300"",""MT"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""73.84"",""768.83"",,,,,,,,,,""55.43"",""747.32"",,,,,,,,,,""73.8"",""4"",""84.36"",""74.79"",""75.72"",""76.62"",""77.5"",""78.36"",""79.19"",""80.0"",""55.06"",""87.47"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52022101"",""60042607"",""5201405"",""GO"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""60.67"",""746.7593"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""60.7"",""3"",""83.97"",""63.87"",""66.95"",""69.88"",""72.67"",""75.29"",""77.73"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""12003746"",""60000614"",""1200336"",""AC"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""38.07"",""733.44"",""4.47"",""3.03"",""2.22"",""21.54"",""40.3"",""21.24"",""7.21"",""0.0"",""0.0"",""48.16"",""736.01"",""5.85"",""6.96"",""4.57"",""14.92"",""26.63"",""22.88"",""13.8"",""3.7"",""0.69"",""38.07"",""0"",""82.69"",,""45.65"",""53.44"",""61.06"",""68.18"",""74.54"",""80.0"",""51.38"",""80.87"",,""56.9"",""62.2"",""67.3"",""72.0"",""76.2"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""15070530"",""60003532"",""1506807"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""51.29"",""736.55"",""2.26"",""6.99"",""13.16"",""7.32"",""29.24"",""26.4"",""11.89"",""2.33"",""0.42"",""47.58"",""732.39"",""3.95"",""7.93"",""13.55"",""8.13"",""27.77"",""25.38"",""10.85"",""2.1"",""0.35"",""51.29"",""2"",""81.48"",""59.08"",""63.11"",""66.97"",""70.62"",""74.01"",""77.14"",""80.0"",""48.2"",""83.21"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33113107"",""60024682"",""3304557"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""63.75"",""747.13"",""2.47"",""5.67"",""9.49"",""4.36"",""21.96"",""31.05"",""18.91"",""4.82"",""1.27"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""63.75"",""3"",""86.99"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35443049"",""60031792"",""3550308"",""SP"",""2"",""2"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""62.67"",""755.5835"",""2.49"",""3.98"",""7.18"",""11.88"",""16.78"",""20.02"",""18.17"",""13.1"",""6.39"",""65.84"",""759.5751"",""2.07"",""3.37"",""6.48"",""11.11"",""16.05"",""19.8"",""19.24"",""14.53"",""7.37"",,,,,,,,,,,""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15053176"",""60002600"",""1504208"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""51.46"",""735.9413"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""51.5"",""2"",""78.36"",""56.17"",""60.77"",""65.19"",""69.36"",""73.24"",""76.79"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15080601"",""60002684"",""1506708"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""54.53"",""741.9987"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""54.5"",""2"",""81.08"",""58.75"",""62.85"",""66.77"",""70.48"",""73.93"",""77.1"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""26063984"",""60011811"",""2613909"",""PE"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""76.13"",""761.6589"",,,,,,,,,,""58.91"",""747.4203"",,,,,,,,,,""76.1"",""4"",""92.96"",""76.71"",""77.29"",""77.85"",""78.4"",""78.94"",""79.48"",""80.0"",""59.0"",""91.93"",""62.4"",""65.8"",""69.0"",""72.1"",""74.9"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41020564"",""60034051"",""4107652"",""PR"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""68.86"",""750.3662"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""68.9"",""3"",""83.33"",""70.65"",""72.37"",""74.03"",""75.63"",""77.15"",""78.61"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42045337"",""60035685"",""4208203"",""SC"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""56.61"",""742.9215"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43007728"",""60038622"",""4314902"",""RS"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""40.04"",""726.7029"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,,,,,,,,,,,""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29093134"",""60017611"",""2909307"",""BA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""36.71"",""723.6467"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""36.7"",""0"",""82.86"",""43.32"",""50.18"",""57.03"",""63.62"",""69.73"",""75.22"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""32032565"",""60022615"",""3200136"",""ES"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""92.32"",""778.4332"",,,,,,,,,,""67.52"",""753.1398"",,,,,,,,,,""92.3"",""5"",""94.08"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""67.93"",""88.4"",""69.9"",""71.8"",""73.6"",""75.3"",""76.9"",""78.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33042107"",""60025818"",""3302403"",""RJ"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""59.86"",""743.6507"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""59.9"",""2"",""78.12"",""63.19"",""66.41"",""69.48"",""72.38"",""75.11"",""77.65"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42095054"",""60035007"",""4215455"",""SC"",""2"",""2"",""2"",""ESTADUAL"",""0"",""0"",""0"",,,""52.11"",""737.0181"",,,,,,,,,,""59.29"",""745.0389"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43097249"",""60038328"",""4314407"",""RS"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""50.42"",""735.3986"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,,,,,""46.81"",""54.37"",""61.73"",""68.58"",""74.72"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""15059917"",""60003232"",""1505536"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""49.49"",""734.55"",""4.33"",""6.8"",""9.6"",""8.22"",""31.64"",""26.35"",""11.3"",""1.44"",""0.31"",""47.58"",""732.39"",""3.95"",""7.93"",""13.55"",""8.13"",""27.77"",""25.38"",""10.85"",""2.1"",""0.35"",""49.49"",""1"",""73.8"",""58.58"",""62.71"",""66.67"",""70.4"",""73.88"",""77.08"",""80.0"",""48.2"",""83.21"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""15070523"",""60003532"",""1506807"",""PA"",""2"",""2"",""3"",""MUNICIPAL"",""0"",""0"",""0"",,,""51.29"",""736.55"",""2.26"",""6.99"",""13.16"",""7.32"",""29.24"",""26.4"",""11.89"",""2.33"",""0.42"",""47.58"",""732.39"",""3.95"",""7.93"",""13.55"",""8.13"",""27.77"",""25.38"",""10.85"",""2.1"",""0.35"",""51.29"",""2"",""81.48"",""59.08"",""63.11"",""66.97"",""70.62"",""74.01"",""77.14"",""80.0"",""48.2"",""83.21"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
